Season/Team,is_goalie,Passing,Receiving,Frequency,Passing_Sum_Frequency,Pass Probability,player_id_x,season_starts_x,average_location_x,row_id_x,player_id_y,season_starts_y,average_location_y,row_id_y
La Liga 2018/2019 Barcelona,0,Ivan Rakitić,Lionel Andrés Messi Cuccittini,262.0,1762.5,0.148652482,5470,27,"[59.16313645621176, 46.43655804480646]",6,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Luis Alberto Suárez Díaz,158.0,1440.5,0.109684137,5503,29,"[75.34325203252025, 46.50861788617886]",3,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Marc-André ter Stegen,33.0,1393.0,0.023689878,5211,30,"[60.387279596977294, 13.166876574307308]",2,20055,32,"[12.140318302387266, 40.72572944297082]",1
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Gerard Piqué Bernabéu,204.0,596.0,0.342281879,20055,32,"[12.140318302387266, 40.72572944297082]",1,5213,33,"[41.90318275153998, 53.55472279260783]",0
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Nélson Cabral Semedo,74.0,1440.5,0.051371052,5503,29,"[75.34325203252025, 46.50861788617886]",3,6374,20,"[62.81470588235295, 65.73484162895929]",9
La Liga 2018/2019 Barcelona,0,Sergi Roberto Carnicer,Ivan Rakitić,266.0,1182.0,0.225042301,6379,21,"[63.57808896210874, 62.23558484349256]",7,5470,27,"[59.16313645621176, 46.43655804480646]",6
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Sergi Roberto Carnicer,58.0,736.5,0.078750849,5246,29,"[78.4405315614618, 40.48006644518273]",4,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Nélson Cabral Semedo,Ivan Rakitić,167.0,915.0,0.182513661,6374,20,"[62.81470588235295, 65.73484162895929]",9,5470,27,"[59.16313645621176, 46.43655804480646]",6
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Lionel Andrés Messi Cuccittini,142.0,1393.0,0.101938263,5211,30,"[60.387279596977294, 13.166876574307308]",2,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Gerard Piqué Bernabéu,13.0,736.5,0.017651052,5246,29,"[78.4405315614618, 40.48006644518273]",4,5213,33,"[41.90318275153998, 53.55472279260783]",0
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Jordi Alba Ramos,300.0,1027.5,0.291970803,3501,20,"[73.0347912524851, 23.280516898608347]",10,5211,30,"[60.387279596977294, 13.166876574307308]",2
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Philippe Coutinho Correia,391.0,1393.0,0.28068916,5211,30,"[60.387279596977294, 13.166876574307308]",2,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Ivan Rakitić,Philippe Coutinho Correia,121.0,1762.5,0.068652482,5470,27,"[59.16313645621176, 46.43655804480646]",6,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Ivan Rakitić,118.0,1027.5,0.114841849,3501,20,"[73.0347912524851, 23.280516898608347]",10,5470,27,"[59.16313645621176, 46.43655804480646]",6
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Luis Alberto Suárez Díaz,224.0,1393.0,0.16080402,5211,30,"[60.387279596977294, 13.166876574307308]",2,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Gerard Piqué Bernabéu,31.0,1027.5,0.030170316,3501,20,"[73.0347912524851, 23.280516898608347]",10,5213,33,"[41.90318275153998, 53.55472279260783]",0
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Sergi Roberto Carnicer,132.0,1440.5,0.091634849,5503,29,"[75.34325203252025, 46.50861788617886]",3,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Sergi Roberto Carnicer,Marc-André ter Stegen,34.0,1182.0,0.028764805,6379,21,"[63.57808896210874, 62.23558484349256]",7,20055,32,"[12.140318302387266, 40.72572944297082]",1
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Lionel Andrés Messi Cuccittini,151.0,1027.5,0.146958637,3501,20,"[73.0347912524851, 23.280516898608347]",10,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Philippe Coutinho Correia,25.0,596.0,0.041946309,20055,32,"[12.140318302387266, 40.72572944297082]",1,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Gerard Piqué Bernabéu,Sergio Busquets i Burgos,241.0,1534.5,0.157054415,5213,33,"[41.90318275153998, 53.55472279260783]",0,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Sergio Busquets i Burgos,97.0,1027.5,0.094403893,3501,20,"[73.0347912524851, 23.280516898608347]",10,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Lionel Andrés Messi Cuccittini,307.0,1551.5,0.197873026,5203,28,"[55.675257731958794, 40.682245131729665]",5,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Sergio Busquets i Burgos,161.0,1440.5,0.111766748,5503,29,"[75.34325203252025, 46.50861788617886]",3,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Gerard Piqué Bernabéu,228.0,1551.5,0.14695456,5203,28,"[55.675257731958794, 40.682245131729665]",5,5213,33,"[41.90318275153998, 53.55472279260783]",0
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Jordi Alba Ramos,156.0,1551.5,0.100547857,5203,28,"[55.675257731958794, 40.682245131729665]",5,5211,30,"[60.387279596977294, 13.166876574307308]",2
La Liga 2018/2019 Barcelona,0,Gerard Piqué Bernabéu,Sergi Roberto Carnicer,247.0,1534.5,0.160964484,5213,33,"[41.90318275153998, 53.55472279260783]",0,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Ivan Rakitić,Luis Alberto Suárez Díaz,87.0,1762.5,0.049361702,5470,27,"[59.16313645621176, 46.43655804480646]",6,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Sergio Busquets i Burgos,63.0,736.5,0.085539715,5246,29,"[78.4405315614618, 40.48006644518273]",4,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Philippe Coutinho Correia,126.0,1551.5,0.081211731,5203,28,"[55.675257731958794, 40.682245131729665]",5,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Sergi Roberto Carnicer,47.0,1027.5,0.045742092,3501,20,"[73.0347912524851, 23.280516898608347]",10,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Gerard Piqué Bernabéu,Philippe Coutinho Correia,34.0,1534.5,0.022157054,5213,33,"[41.90318275153998, 53.55472279260783]",0,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Ivan Rakitić,258.0,1551.5,0.166290686,5203,28,"[55.675257731958794, 40.682245131729665]",5,5470,27,"[59.16313645621176, 46.43655804480646]",6
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Sergio Busquets i Burgos,184.0,1393.0,0.132089017,5211,30,"[60.387279596977294, 13.166876574307308]",2,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Philippe Coutinho Correia,164.0,1440.5,0.113849358,5503,29,"[75.34325203252025, 46.50861788617886]",3,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Sergi Roberto Carnicer,122.0,1551.5,0.07863358,5203,28,"[55.675257731958794, 40.682245131729665]",5,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Ivan Rakitić,Sergio Busquets i Burgos,247.0,1762.5,0.140141844,5470,27,"[59.16313645621176, 46.43655804480646]",6,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Sergi Roberto Carnicer,56.0,596.0,0.093959732,20055,32,"[12.140318302387266, 40.72572944297082]",1,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Sergio Busquets i Burgos,59.0,596.0,0.098993289,20055,32,"[12.140318302387266, 40.72572944297082]",1,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Lionel Andrés Messi Cuccittini,143.0,736.5,0.194161575,5246,29,"[78.4405315614618, 40.48006644518273]",4,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Philippe Coutinho Correia,68.0,736.5,0.092328581,5246,29,"[78.4405315614618, 40.48006644518273]",4,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Arturo Erasmo Vidal Pardo,157.0,1551.5,0.101192394,5203,28,"[55.675257731958794, 40.682245131729665]",5,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Gerard Piqué Bernabéu,152.0,1042.5,0.145803357,8206,21,"[62.761140819964346, 47.08770053475939]",8,5213,33,"[41.90318275153998, 53.55472279260783]",0
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Philippe Coutinho Correia,40.0,1042.5,0.038369305,8206,21,"[62.761140819964346, 47.08770053475939]",8,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Ivan Rakitić,90.0,1042.5,0.086330935,8206,21,"[62.761140819964346, 47.08770053475939]",8,5470,27,"[59.16313645621176, 46.43655804480646]",6
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Arturo Erasmo Vidal Pardo,100.0,1393.0,0.071787509,5211,30,"[60.387279596977294, 13.166876574307308]",2,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Sergio Busquets i Burgos,152.0,1042.5,0.145803357,8206,21,"[62.761140819964346, 47.08770053475939]",8,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Luis Alberto Suárez Díaz,107.0,1027.5,0.104136253,3501,20,"[73.0347912524851, 23.280516898608347]",10,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Sergi Roberto Carnicer,Sergio Busquets i Burgos,117.0,1182.0,0.098984772,6379,21,"[63.57808896210874, 62.23558484349256]",7,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Gerard Piqué Bernabéu,Luis Alberto Suárez Díaz,45.0,1534.5,0.029325513,5213,33,"[41.90318275153998, 53.55472279260783]",0,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Marc-André ter Stegen,38.0,1551.5,0.024492427,5203,28,"[55.675257731958794, 40.682245131729665]",5,20055,32,"[12.140318302387266, 40.72572944297082]",1
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Lionel Andrés Messi Cuccittini,20.0,596.0,0.033557047,20055,32,"[12.140318302387266, 40.72572944297082]",1,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Luis Alberto Suárez Díaz,50.0,1551.5,0.032226877,5203,28,"[55.675257731958794, 40.682245131729665]",5,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Sergi Roberto Carnicer,Philippe Coutinho Correia,46.0,1182.0,0.03891709,6379,21,"[63.57808896210874, 62.23558484349256]",7,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Nélson Cabral Semedo,99.0,1551.5,0.063809217,5203,28,"[55.675257731958794, 40.682245131729665]",5,6374,20,"[62.81470588235295, 65.73484162895929]",9
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Nélson Cabral Semedo,28.0,1027.5,0.027250608,3501,20,"[73.0347912524851, 23.280516898608347]",10,6374,20,"[62.81470588235295, 65.73484162895929]",9
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Luis Alberto Suárez Díaz,42.0,596.0,0.070469799,20055,32,"[12.140318302387266, 40.72572944297082]",1,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Jordi Alba Ramos,91.0,736.5,0.123557366,5246,29,"[78.4405315614618, 40.48006644518273]",4,5211,30,"[60.387279596977294, 13.166876574307308]",2
La Liga 2018/2019 Barcelona,0,Nélson Cabral Semedo,Sergio Busquets i Burgos,100.0,915.0,0.109289617,6374,20,"[62.81470588235295, 65.73484162895929]",9,5203,28,"[55.675257731958794, 40.682245131729665]",5
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Sergi Roberto Carnicer,30.0,1393.0,0.021536253,5211,30,"[60.387279596977294, 13.166876574307308]",2,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Jordi Alba Ramos,86.0,1042.5,0.082494005,8206,21,"[62.761140819964346, 47.08770053475939]",8,5211,30,"[60.387279596977294, 13.166876574307308]",2
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Lionel Andrés Messi Cuccittini,205.0,1042.5,0.196642686,8206,21,"[62.761140819964346, 47.08770053475939]",8,5503,29,"[75.34325203252025, 46.50861788617886]",3
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Nélson Cabral Semedo,136.0,1042.5,0.130455635,8206,21,"[62.761140819964346, 47.08770053475939]",8,6374,20,"[62.81470588235295, 65.73484162895929]",9
La Liga 2018/2019 Barcelona,0,Sergi Roberto Carnicer,Arturo Erasmo Vidal Pardo,136.0,1182.0,0.115059222,6379,21,"[63.57808896210874, 62.23558484349256]",7,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Arturo Erasmo Vidal Pardo,132.0,1440.5,0.091634849,5503,29,"[75.34325203252025, 46.50861788617886]",3,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Sergi Roberto Carnicer,95.0,1042.5,0.091127098,8206,21,"[62.761140819964346, 47.08770053475939]",8,6379,21,"[63.57808896210874, 62.23558484349256]",7
La Liga 2018/2019 Barcelona,0,Gerard Piqué Bernabéu,Arturo Erasmo Vidal Pardo,113.0,1534.5,0.073639622,5213,33,"[41.90318275153998, 53.55472279260783]",0,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Luis Alberto Suárez Díaz,48.0,1042.5,0.046043165,8206,21,"[62.761140819964346, 47.08770053475939]",8,5246,29,"[78.4405315614618, 40.48006644518273]",4
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Arturo Erasmo Vidal Pardo,40.0,736.5,0.05431093,5246,29,"[78.4405315614618, 40.48006644518273]",4,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Nélson Cabral Semedo,Arturo Erasmo Vidal Pardo,168.0,915.0,0.183606557,6374,20,"[62.81470588235295, 65.73484162895929]",9,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Nélson Cabral Semedo,Jordi Alba Ramos,10.0,915.0,0.010928962,6374,20,"[62.81470588235295, 65.73484162895929]",9,5211,30,"[60.387279596977294, 13.166876574307308]",2
La Liga 2018/2019 Barcelona,0,Ivan Rakitić,Arturo Erasmo Vidal Pardo,86.0,1762.5,0.048794326,5470,27,"[59.16313645621176, 46.43655804480646]",6,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Arturo Erasmo Vidal Pardo,34.0,596.0,0.05704698,20055,32,"[12.140318302387266, 40.72572944297082]",1,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Marc-André ter Stegen,1.0,1440.5,0.000694203,5503,29,"[75.34325203252025, 46.50861788617886]",3,20055,32,"[12.140318302387266, 40.72572944297082]",1
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Arturo Erasmo Vidal Pardo,49.0,1027.5,0.047688564,3501,20,"[73.0347912524851, 23.280516898608347]",10,8206,21,"[62.761140819964346, 47.08770053475939]",8
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Marc-André ter Stegen,7.0,1042.5,0.006714628,8206,21,"[62.761140819964346, 47.08770053475939]",8,20055,32,"[12.140318302387266, 40.72572944297082]",1
La Liga 2018/2019 Barcelona,0,Nélson Cabral Semedo,Philippe Coutinho Correia,13.0,915.0,0.01420765,6374,20,"[62.81470588235295, 65.73484162895929]",9,3501,20,"[73.0347912524851, 23.280516898608347]",10
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Marc-André ter Stegen,2.0,1027.5,0.001946472,3501,20,"[73.0347912524851, 23.280516898608347]",10,20055,32,"[12.140318302387266, 40.72572944297082]",1
La Liga 2018/2019 Barcelona,0,Gerard Piqué Bernabéu,Shot,28.5,1534.5,0.018572825,5213,33,"[41.90318275153998, 53.55472279260783]",0,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,1,Marc-André ter Stegen,Shot,0.0,596.0,0.0,20055,32,"[12.140318302387266, 40.72572944297082]",1,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Jordi Alba Ramos,Shot,18.0,1393.0,0.012921752,5211,30,"[60.387279596977294, 13.166876574307308]",2,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Lionel Andrés Messi Cuccittini,Shot,256.5,1440.5,0.178063173,5503,29,"[75.34325203252025, 46.50861788617886]",3,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Luis Alberto Suárez Díaz,Shot,151.5,736.5,0.205702648,5246,29,"[78.4405315614618, 40.48006644518273]",4,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Sergio Busquets i Burgos,Shot,10.5,1551.5,0.006767644,5203,28,"[55.675257731958794, 40.682245131729665]",5,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Ivan Rakitić,Shot,52.5,1762.5,0.029787234,5470,27,"[59.16313645621176, 46.43655804480646]",6,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Sergi Roberto Carnicer,Shot,12.0,1182.0,0.010152284,6379,21,"[63.57808896210874, 62.23558484349256]",7,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Arturo Erasmo Vidal Pardo,Shot,31.5,1042.5,0.030215827,8206,21,"[62.761140819964346, 47.08770053475939]",8,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Nélson Cabral Semedo,Shot,9.0,915.0,0.009836066,6374,20,"[62.81470588235295, 65.73484162895929]",9,1111111111,33,"[120, 40]",11
La Liga 2018/2019 Barcelona,0,Philippe Coutinho Correia,Shot,97.5,1027.5,0.094890511,3501,20,"[73.0347912524851, 23.280516898608347]",10,1111111111,33,"[120, 40]",11
La Liga 2019/2020 Barcelona,0,Antoine Griezmann,Sergio Busquets i Burgos,67.0,604.5,0.110835401,5487,26,"[74.79999999999995, 34.06666666666661]",3,5203,25,"[58.8632587859425, 40.44472843450477]",4
La Liga 2019/2020 Barcelona,0,Clément Lenglet,Marc-André ter Stegen,184.0,1191.5,0.154427193,6826,23,"[45.98303030303028, 26.548939393939392]",5,20055,31,"[13.16064356435644, 41.02178217821782]",1
La Liga 2019/2020 Barcelona,1,Marc-André ter Stegen,Gerard Piqué Bernabéu,208.0,815.0,0.255214724,20055,31,"[13.16064356435644, 41.02178217821782]",1,5213,30,"[45.12172923777021, 50.68225255972698]",2
La Liga 2019/2020 Barcelona,0,Gerard Piqué Bernabéu,Marc-André ter Stegen,272.0,1591.0,0.170961659,5213,30,"[45.12172923777021, 50.68225255972698]",2,20055,31,"[13.16064356435644, 41.02178217821782]",1
La Liga 2019/2020 Barcelona,1,Marc-André ter Stegen,Clément Lenglet,182.0,815.0,0.223312883,20055,31,"[13.16064356435644, 41.02178217821782]",1,6826,23,"[45.98303030303028, 26.548939393939392]",5
La Liga 2019/2020 Barcelona,0,Gerard Piqué Bernabéu,Sergio Busquets i Burgos,215.0,1591.0,0.135135135,5213,30,"[45.12172923777021, 50.68225255972698]",2,5203,25,"[58.8632587859425, 40.44472843450477]",4
La Liga 2019/2020 Barcelona,0,Sergio Busquets i Burgos,Gerard Piqué Bernabéu,230.0,1432.0,0.160614525,5203,25,"[58.8632587859425, 40.44472843450477]",4,5213,30,"[45.12172923777021, 50.68225255972698]",2
La Liga 2019/2020 Barcelona,0,Clément Lenglet,Gerard Piqué Bernabéu,264.0,1191.5,0.22156945,6826,23,"[45.98303030303028, 26.548939393939392]",5,5213,30,"[45.12172923777021, 50.68225255972698]",2
La Liga 2019/2020 Barcelona,0,Gerard Piqué Bernabéu,Clément Lenglet,313.0,1591.0,0.196731615,5213,30,"[45.12172923777021, 50.68225255972698]",2,6826,23,"[45.98303030303028, 26.548939393939392]",5
La Liga 2019/2020 Barcelona,0,Nélson Cabral Semedo,Sergio Busquets i Burgos,97.0,843.0,0.115065243,6374,20,"[63.28868274582565, 61.03079777365497]",8,5203,25,"[58.8632587859425, 40.44472843450477]",4
La Liga 2019/2020 Barcelona,0,Gerard Piqué Bernabéu,Nélson Cabral Semedo,195.0,1591.0,0.122564425,5213,30,"[45.12172923777021, 50.68225255972698]",2,6374,20,"[63.28868274582565, 61.03079777365497]",8
La Liga 2019/2020 Barcelona,0,Nélson Cabral Semedo,Gerard Piqué Bernabéu,179.0,843.0,0.212336892,6374,20,"[63.28868274582565, 61.03079777365497]",8,5213,30,"[45.12172923777021, 50.68225255972698]",2
La Liga 2019/2020 Barcelona,1,Marc-André ter Stegen,Sergio Busquets i Burgos,85.0,815.0,0.104294479,20055,31,"[13.16064356435644, 41.02178217821782]",1,5203,25,"[58.8632587859425, 40.44472843450477]",4
La Liga 2019/2020 Barcelona,0,Sergio Busquets i Burgos,Nélson Cabral Semedo,90.0,1432.0,0.062849162,5203,25,"[58.8632587859425, 40.44472843450477]",4,6374,20,"[63.28868274582565, 61.03079777365497]",8
La Liga 2019/2020 Barcelona,0,Nélson Cabral Semedo,Antoine Griezmann,56.0,843.0,0.066429419,6374,20,"[63.28868274582565, 61.03079777365497]",8,5487,26,"[74.79999999999995, 34.06666666666661]",3
La Liga 2019/2020 Barcelona,0,Sergio Busquets i Burgos,Clément Lenglet,173.0,1432.0,0.120810056,5203,25,"[58.8632587859425, 40.44472843450477]",4,6826,23,"[45.98303030303028, 26.548939393939392]",5
La Liga 2019/2020 Barcelona,0,Sergio Busquets i Burgos,Lionel Andrés Messi Cuccittini,338.0,1432.0,0.23603352,5203,25,"[58.8632587859425, 40.44472843450477]",4,5503,32,"[75.88150594451785, 49.2935270805812]",0
La Liga 2019/2020 Barcelona,0,Lionel Andrés Messi Cuccittini,Sergio Busquets i Burgos,172.0,1311.5,0.131147541,5503,32,"[75.88150594451785, 49.2935270805812]",0,5203,25,"[58.8632587859425, 40.44472843450477]",4
La Liga 2019/2020 Barcelona,0,Antoine Griezmann,Nélson Cabral Semedo,47.0,604.5,0.077750207,5487,26,"[74.79999999999995, 34.06666666666661]",3,6374,20,"[63.28868274582565, 61.03079777365497]",8
La Liga 2019/2020 Barcelona,0,Nélson Cabral Semedo,Marc-André ter Stegen,42.0,843.0,0.049822064,6374,20,"[63.28868274582565, 61.03079777365497]",8,20055,31,"[13.16064356435644, 41.02178217821782]",1
La Liga 2019/2020 Barcelona,1,Marc-André ter Stegen,Nélson Cabral Semedo,64.0,815.0,0.078527607,20055,31,"[13.16064356435644, 41.02178217821782]",1,6374,20,"[63.28868274582565, 61.03079777365497]",8
La Liga 2019/2020 Barcelona,0,Clément Lenglet,Lionel Andrés Messi Cuccittini,31.0,1191.5,0.026017625,6826,23,"[45.98303030303028, 26.548939393939392]",5,5503,32,"[75.88150594451785, 49.2935270805812]",0
La Liga 2019/2020 Barcelona,0,Sergio Busquets i Burgos,Marc-André ter Stegen,36.0,1432.0,0.025139665,5203,25,"[58.8632587859425, 40.44472843450477]",4,20055,31,"[13.16064356435644, 41.02178217821782]",1
La Liga 2019/2020 Barcelona,0,Lionel Andrés Messi Cuccittini,Antoine Griezmann,111.0,1311.5,0.084635913,5503,32,"[75.88150594451785, 49.2935270805812]",0,5487,26,"[74.79999999999995, 34.06666666666661]",3
La Liga 2019/2020 Barcelona,0,Antoine Griezmann,Lionel Andrés Messi Cuccittini,97.0,604.5,0.160463193,5487,26,"[74.79999999999995, 34.06666666666661]",3,5503,32,"[75.88150594451785, 49.2935270805812]",0
La Liga 2019/2020 Barcelona,0,Lionel Andrés Messi Cuccittini,Clément Lenglet,33.0,1311.5,0.025162028,5503,32,"[75.88150594451785, 49.2935270805812]",0,6826,23,"[45.98303030303028, 26.548939393939392]",5
La Liga 2019/2020 Barcelona,0,Sergio Busquets i Burgos,Antoine Griezmann,68.0,1432.0,0.047486034,5203,25,"[58.8632587859425, 40.44472843450477]",4,5487,26,"[74.79999999999995, 34.06666666666661]",3
La Liga 2019/2020 Barcelona,0,Lionel Andrés Messi Cuccittini,Nélson Cabral Semedo,128.0,1311.5,0.09759817,5503,32,"[75.88150594451785, 49.2935270805812]",0,6374,20,"[63.28868274582565, 61.03079777365497]",8
La Liga 2019/2020 Barcelona,0,Nélson Cabral Semedo,Lionel Andrés Messi Cuccittini,180.0,843.0,0.213523132,6374,20,"[63.28868274582565, 61.03079777365497]",8,5503,32,"[75.88150594451785, 49.2935270805812]",0
La Liga 2019/2020 Barcelona,0,Gerard Piqué Bernabéu,Lionel Andrés Messi Cuccittini,103.0,1591.0,0.064739158,5213,30,"[45.12172923777021, 50.68225255972698]",2,5503,32,"[75.88150594451785, 49.2935270805812]",0
La Liga 2019/2020 Barcelona,0,Clément Lenglet,Nélson Cabral Semedo,49.0,1191.5,0.041124633,6826,23,"[45.98303030303028, 26.548939393939392]",5,6374,20,"[63.28868274582565, 61.03079777365497]",8
La Liga 2019/2020 Barcelona,0,Clément Lenglet,Sergio Busquets i Burgos,186.0,1191.5,0.156105749,6826,23,"[45.98303030303028, 26.548939393939392]",5,5203,25,"[58.8632587859425, 40.44472843450477]",4
La Liga 2019/2020 Barcelona,0,Antoine Griezmann,Gerard Piqué Bernabéu,8.0,604.5,0.013234078,5487,26,"[74.79999999999995, 34.06666666666661]",3,5213,30,"[45.12172923777021, 50.68225255972698]",2
